POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
181,687.54,1483.4,1904.28,182.9,99.88,-124.87,-1328.92,-10820.75,589.85,4622.18,-2730.16,1556.11,-924.12,-2704.53,-2098.17,-4802.7
182,690.43,1494.2,1903.37,172.78,107.71,-119.06,-1309.96,-10821.69,590.12,4502.16,-2646.18,1551.62,-915.78,-2789.93,-2010.34,-4800.27
183,687.17,1521.8,1903.64,179.55,101.07,-131.44,-1279.0,-11059.69,602.27,4582.14,-2526.52,1558.34,-929.93,-2892.48,-1898.11,-4790.59
184,683.94,1467.78,1918.59,178.19,107.81,-130.69,-1318.61,-10978.67,608.02,4580.58,-2545.92,1548.07,-915.41,-2883.07,-1913.26,-4796.33
185,665.04,1514.82,1893.9,180.38,91.69,-128.17,-1294.4,-11099.74,605.79,4594.33,-2493.36,1542.44,-913.8,-2976.36,-1864.72,-4841.08
186,678.36,1497.13,1928.65,174.51,83.18,-121.2,-1286.16,-10950.48,613.3,4532.41,-2591.52,1546.49,-916.41,-2850.3,-1961.44,-4811.75
187,676.51,1458.55,1924.52,169.59,110.07,-128.73,-1309.63,-11194.34,608.34,4623.35,-2431.39,1534.0,-899.15,-3061.77,-1796.54,-4858.31
188,650.96,1510.47,1911.97,177.2,91.0,-130.14,-1315.73,-10989.62,604.55,4537.78,-2558.04,1553.46,-927.42,-2951.58,-1932.0,-4883.58
189,658.74,1497.49,1933.12,181.81,106.64,-126.93,-1315.04,-10960.88,614.71,4579.67,-2613.46,1535.88,-899.63,-2830.66,-1977.2,-4807.86
190,664.34,1443.92,1943.82,170.62,100.02,-138.12,-1320.23,-10935.06,598.1,4608.86,-2646.43,1544.14,-909.17,-2863.74,-2011.46,-4875.2
191,710.15,1531.91,1908.15,187.08,102.07,-133.34,-1306.13,-10887.86,587.4,4507.94,-2618.89,1540.42,-909.18,-2792.63,-1987.65,-4780.28
192,731.51,1484.45,1920.82,172.25,95.95,-131.06,-1300.32,-10889.25,595.38,4549.0,-2649.66,1545.22,-915.57,-2771.26,-2020.0,-4791.26
193,683.35,1508.62,1891.54,170.85,101.96,-128.42,-1283.23,-10895.3,585.76,4551.63,-2679.1,1545.57,-920.28,-2813.23,-2053.81,-4867.04
194,651.92,1498.51,1913.17,174.31,95.14,-130.7,-1320.55,-11083.49,594.09,4616.39,-2530.47,1539.35,-915.84,-2991.22,-1906.96,-4898.18
195,682.45,1460.79,1907.66,172.66,101.31,-126.9,-1302.56,-11115.55,609.56,4640.44,-2525.12,1556.45,-924.63,-2970.15,-1893.3,-4863.46
196,662.87,1486.73,1921.12,168.45,105.54,-116.09,-1301.62,-11002.62,601.38,4613.69,-2605.75,1540.0,-917.32,-2860.56,-1983.07,-4843.63
197,626.93,1488.6,1909.58,173.22,106.92,-133.51,-1306.01,-11018.36,623.35,4612.29,-2554.35,1531.2,-898.76,-2916.98,-1921.91,-4838.89
198,691.29,1487.09,1899.83,181.57,94.02,-128.0,-1325.49,-10927.54,617.88,4526.96,-2600.44,1541.0,-912.17,-2882.38,-1971.62,-4854.0
199,666.85,1498.75,1874.1,185.43,102.17,-120.01,-1352.71,-10903.92,600.06,4543.77,-2602.34,1534.27,-905.38,-2905.52,-1973.44,-4878.96
200,698.66,1468.81,1934.22,174.84,107.12,-133.23,-1316.41,-11001.08,607.4,4561.03,-2537.53,1535.81,-905.74,-2898.64,-1907.46,-4806.09
201,674.69,1460.1,1907.95,174.3,108.45,-122.19,-1292.39,-10991.16,606.65,4625.44,-2654.53,1545.97,-919.24,-2848.16,-2027.8,-4875.96
202,689.11,1473.77,1911.12,172.13,101.62,-122.71,-1298.79,-11046.65,587.76,4598.63,-2510.64,1551.83,-925.04,-2934.0,-1883.85,-4817.84
203,678.07,1466.39,1921.11,168.43,113.04,-137.37,-1289.31,-11018.26,616.48,4555.79,-2532.46,1538.31,-914.2,-2925.62,-1908.35,-4833.97
204,670.08,1565.31,1925.17,176.9,106.42,-134.02,-1310.44,-10965.22,601.83,4510.34,-2536.33,1540.86,-911.02,-2853.65,-1906.49,-4760.14
205,675.35,1505.02,1938.48,181.25,101.29,-126.95,-1326.31,-10832.18,605.52,4517.72,-2653.92,1554.33,-918.24,-2760.79,-2017.83,-4778.62
206,688.42,1519.14,1916.64,197.94,101.41,-96.91,-1331.23,-10936.96,581.49,4513.31,-2565.82,1533.25,-900.7,-2846.73,-1933.27,-4780.0
207,672.29,1511.99,1915.04,179.2,105.15,-109.38,-1336.91,-10911.08,592.26,4525.16,-2614.19,1540.87,-912.6,-2856.29,-1985.92,-4842.2
208,710.67,1463.64,1924.07,188.17,93.25,-116.5,-1284.16,-10990.61,596.22,4540.74,-2590.68,1544.39,-923.92,-2874.51,-1970.21,-4844.72
209,660.61,1506.22,1896.64,178.79,117.11,-128.59,-1277.86,-11042.73,589.51,4555.08,-2555.51,1555.18,-927.67,-2945.22,-1928.0,-4873.22
210,685.45,1522.03,1929.58,186.11,96.12,-107.58,-1286.36,-10914.29,593.93,4515.75,-2620.96,1542.62,-922.07,-2779.25,-2000.41,-4779.66
211,715.64,1453.3,1890.0,188.89,106.3,-122.28,-1282.54,-11074.12,623.69,4565.39,-2522.46,1533.46,-904.16,-2935.74,-1893.16,-4828.9
212,688.59,1486.51,1871.56,181.53,109.34,-113.59,-1297.43,-11018.92,612.39,4553.76,-2507.18,1552.2,-922.83,-2926.26,-1877.8,-4804.06
213,681.77,1481.49,1902.97,178.67,110.28,-133.29,-1287.92,-11128.39,583.91,4624.09,-2497.21,1544.52,-914.41,-2986.43,-1867.1,-4853.52
214,666.77,1508.59,1914.15,185.7,105.6,-119.36,-1289.43,-11081.87,587.0,4669.41,-2576.02,1547.81,-924.43,-2853.45,-1952.64,-4806.09
215,699.66,1501.54,1869.84,188.01,95.11,-111.53,-1343.94,-10874.62,588.83,4546.12,-2648.92,1547.66,-920.94,-2840.97,-2022.2,-4863.18
216,644.18,1485.39,1872.72,172.1,101.93,-103.26,-1278.12,-10961.63,608.08,4566.02,-2659.43,1542.74,-926.83,-2892.58,-2043.52,-4936.1
217,696.99,1472.17,1913.8,173.57,91.6,-128.93,-1296.48,-10977.69,586.6,4601.81,-2670.57,1554.03,-928.59,-2866.56,-2045.12,-4911.69
218,673.1,1503.01,1896.95,172.53,101.62,-115.06,-1288.67,-10912.38,611.38,4539.76,-2652.72,1534.96,-914.34,-2817.76,-2032.1,-4849.86
219,664.43,1449.15,1894.82,170.91,111.95,-115.28,-1294.21,-10891.66,599.19,4624.05,-2695.18,1546.06,-921.5,-2786.65,-2070.62,-4857.27
220,679.24,1480.89,1903.59,179.96,110.98,-117.05,-1282.42,-10831.51,606.26,4529.82,-2717.98,1555.73,-926.81,-2740.25,-2089.06,-4829.31
221,688.81,1556.64,1900.04,178.92,97.3,-118.83,-1295.65,-10961.91,602.05,4531.59,-2601.92,1548.78,-923.8,-2821.05,-1976.94,-4797.99
222,667.67,1498.25,1895.93,170.2,100.08,-124.15,-1291.98,-11181.93,610.52,4561.73,-2419.87,1535.35,-920.5,-3093.67,-1805.02,-4898.69
223,694.6,1481.47,1924.06,170.31,101.7,-139.11,-1282.28,-10920.93,576.47,4548.09,-2628.05,1551.16,-918.46,-2845.62,-1995.36,-4840.98
224,688.09,1482.53,1893.36,189.67,100.46,-132.75,-1273.28,-10927.44,615.3,4531.39,-2595.92,1546.16,-915.68,-2832.68,-1965.43,-4798.11
225,691.76,1482.82,1876.03,177.77,91.32,-106.94,-1324.25,-11009.32,599.09,4579.3,-2557.1,1545.02,-917.36,-2942.42,-1929.45,-4871.88
226,668.45,1507.17,1919.26,179.02,96.94,-110.82,-1309.82,-11063.54,594.98,4582.54,-2487.95,1546.14,-915.36,-2935.83,-1857.17,-4793.0
227,669.24,1482.93,1921.99,183.04,98.44,-110.87,-1295.55,-11097.3,589.48,4630.13,-2536.12,1540.31,-914.72,-2928.45,-1910.52,-4838.97
228,688.27,1448.56,1909.82,176.45,101.37,-128.04,-1313.67,-11028.01,611.97,4663.54,-2605.65,1535.91,-907.48,-2869.75,-1977.23,-4846.97
229,679.68,1468.97,1904.81,175.51,94.16,-125.84,-1333.47,-11054.93,599.5,4549.09,-2479.58,1534.69,-900.55,-3042.53,-1845.44,-4887.96
230,632.2,1548.39,1893.94,186.31,89.64,-109.84,-1281.94,-11096.85,599.43,4649.3,-2566.85,1542.15,-913.36,-2889.42,-1938.06,-4827.48
231,689.87,1504.7,1916.74,181.21,92.1,-136.18,-1278.66,-10982.07,591.85,4588.85,-2613.75,1557.81,-930.43,-2831.59,-1986.37,-4817.95
232,722.84,1488.89,1885.87,182.17,99.7,-122.91,-1300.33,-11019.53,579.96,4492.85,-2511.21,1536.14,-906.91,-2990.5,-1881.99,-4872.48
233,692.52,1467.16,1917.84,175.34,102.8,-113.82,-1328.36,-11032.88,605.62,4511.35,-2431.98,1529.27,-893.17,-3002.44,-1795.89,-4798.33
234,681.26,1524.85,1894.16,179.66,89.83,-132.65,-1297.94,-10964.98,574.97,4561.04,-2597.62,1536.31,-908.78,-2889.8,-1970.08,-4859.88
235,654.53,1604.28,1871.53,191.09,106.95,-134.7,-1292.63,-10906.02,607.56,4448.09,-2557.15,1538.79,-910.89,-2849.34,-1929.26,-4778.59
236,681.34,1542.65,1885.92,184.6,94.52,-129.5,-1323.9,-10846.39,590.76,4479.73,-2580.14,1555.62,-918.95,-2840.27,-1943.47,-4783.74
237,688.96,1525.86,1900.56,184.63,93.35,-132.2,-1340.31,-11001.34,608.92,4498.94,-2448.7,1533.05,-895.39,-2972.62,-1811.04,-4783.66
238,684.57,1522.78,1894.6,177.2,101.94,-121.79,-1335.77,-10892.54,595.36,4441.94,-2552.27,1545.3,-918.24,-2931.7,-1925.21,-4856.91
239,708.53,1459.06,1900.58,174.32,104.65,-117.23,-1288.38,-10908.02,584.26,4529.0,-2621.91,1564.31,-933.57,-2853.24,-1991.17,-4844.41
240,691.42,1520.07,1917.31,179.15,107.19,-135.27,-1298.33,-10708.06,589.89,4613.04,-2806.35,1573.66,-946.3,-2523.6,-2178.99,-4702.59
241,727.87,1477.64,1910.92,174.03,106.56,-138.53,-1287.95,-10701.11,592.72,4485.06,-2790.33,1558.16,-932.84,-2652.79,-2165.01,-4817.79
242,683.09,1491.06,1897.84,175.5,95.86,-126.05,-1302.44,-10878.12,581.4,4495.47,-2629.28,1540.32,-906.7,-2886.4,-1995.66,-4882.05
243,659.76,1495.79,1888.12,185.2,99.02,-133.03,-1307.31,-10812.96,609.4,4520.74,-2691.67,1544.39,-911.99,-2795.28,-2059.27,-4854.55
244,695.89,1517.23,1914.33,174.47,97.03,-119.26,-1281.59,-10870.28,598.29,4487.81,-2609.91,1553.8,-930.84,-2786.06,-1986.95,-4773.01
245,653.56,1504.56,1920.13,171.95,100.21,-125.22,-1300.04,-10879.72,616.56,4485.47,-2598.76,1552.5,-924.76,-2852.54,-1971.02,-4823.56
246,720.92,1512.09,1933.75,176.29,100.54,-132.84,-1303.23,-10910.56,610.78,4559.0,-2643.5,1552.17,-925.21,-2733.26,-2016.54,-4749.8
247,696.46,1519.44,1902.93,180.18,97.89,-131.28,-1311.89,-10903.7,600.86,4478.66,-2582.2,1555.08,-921.2,-2870.46,-1948.32,-4818.78
248,699.04,1495.49,1917.6,172.27,97.4,-138.01,-1294.51,-10991.29,589.75,4575.98,-2577.42,1555.02,-934.26,-2876.28,-1956.66,-4832.93
249,666.87,1455.73,1940.2,175.7,98.52,-123.91,-1278.21,-10895.88,623.48,4522.49,-2671.31,1540.8,-919.23,-2815.01,-2049.74,-4864.76
250,704.18,1505.34,1917.13,180.45,106.01,-114.55,-1305.4,-10958.14,589.3,4522.92,-2560.37,1547.64,-914.66,-2852.75,-1927.4,-4780.15
251,656.6,1524.41,1909.14,181.3,92.91,-116.52,-1286.55,-10983.05,575.73,4541.44,-2592.63,1556.19,-932.44,-2904.59,-1968.88,-4873.47
252,683.67,1462.52,1927.85,177.76,104.2,-136.31,-1268.25,-11062.59,589.9,4557.99,-2560.94,1556.87,-935.56,-2963.25,-1939.64,-4902.89
253,646.93,1529.14,1920.37,181.66,89.43,-128.7,-1292.08,-10984.24,610.77,4563.17,-2570.46,1556.33,-934.27,-2863.55,-1948.4,-4811.95
254,690.06,1470.82,1908.82,175.68,98.78,-133.41,-1305.45,-10923.71,603.39,4538.58,-2586.21,1540.57,-906.03,-2876.44,-1951.67,-4828.11
255,682.9,1489.57,1916.08,167.07,99.26,-137.08,-1315.91,-11009.16,595.29,4576.42,-2529.7,1536.84,-909.36,-2935.55,-1902.22,-4837.77
256,677.57,1529.98,1908.17,180.38,99.04,-111.15,-1321.66,-11040.24,598.06,4618.71,-2546.22,1536.75,-911.64,-2861.15,-1921.1,-4782.25
257,669.63,1497.81,1888.23,174.93,93.98,-131.72,-1310.13,-11072.6,612.03,4616.73,-2503.99,1529.24,-899.02,-2961.11,-1873.77,-4834.88
258,680.76,1531.94,1917.8,182.33,94.36,-133.72,-1299.62,-11083.8,572.96,4627.11,-2523.89,1540.01,-912.76,-2909.87,-1896.65,-4806.52
259,684.65,1454.01,1926.31,184.31,102.9,-126.48,-1320.67,-11204.21,599.57,4614.74,-2397.09,1529.56,-903.92,-3084.88,-1771.45,-4856.33
260,670.95,1541.16,1923.75,177.07,98.66,-138.61,-1293.06,-11112.12,597.16,4543.79,-2461.98,1534.12,-910.62,-2991.25,-1838.48,-4829.73
261,676.81,1500.09,1893.04,182.57,119.3,-117.05,-1279.76,-11130.86,602.49,4598.65,-2533.08,1541.39,-915.5,-2954.7,-1907.18,-4861.88
262,684.22,1510.96,1874.9,185.01,103.38,-125.87,-1304.48,-11029.81,615.63,4638.03,-2569.45,1546.31,-911.76,-2848.03,-1934.9,-4782.93
263,653.5,1524.02,1887.64,188.35,87.36,-120.44,-1315.96,-11105.72,622.39,4588.8,-2513.62,1521.71,-892.9,-2990.05,-1884.82,-4874.87
264,665.46,1511.74,1916.85,181.9,103.81,-113.07,-1325.26,-10985.68,591.18,4564.3,-2564.0,1546.14,-909.62,-2888.77,-1927.48,-4816.26
265,632.53,1461.96,1921.79,180.58,102.83,-134.88,-1325.56,-11079.92,608.13,4673.27,-2590.73,1534.55,-907.3,-2959.26,-1963.48,-4922.73
266,703.98,1402.97,1906.81,171.01,104.84,-127.76,-1299.61,-11060.81,624.69,4627.13,-2561.97,1540.85,-910.79,-2946.75,-1931.9,-4878.65
267,660.34,1443.82,1905.72,169.96,95.03,-123.82,-1314.8,-11088.42,596.9,4631.18,-2564.86,1544.67,-918.74,-3024.09,-1938.94,-4963.02
268,686.46,1518.63,1923.85,186.54,101.94,-138.02,-1344.32,-10927.89,587.69,4644.95,-2638.67,1540.55,-909.07,-2760.15,-2007.19,-4767.34
269,671.47,1538.96,1920.63,183.7,98.15,-138.12,-1296.09,-11123.22,605.74,4650.65,-2524.81,1538.99,-910.9,-2888.14,-1896.72,-4784.86
270,678.44,1509.14,1894.68,184.74,103.3,-124.74,-1323.72,-10955.94,612.66,4625.12,-2681.21,1543.9,-912.6,-2796.32,-2049.9,-4846.22
271,704.93,1508.44,1892.43,178.86,105.78,-120.03,-1272.05,-11102.19,607.8,4519.34,-2495.09,1541.0,-911.16,-2976.71,-1865.26,-4841.96
272,654.81,1480.79,1930.1,174.06,90.62,-141.56,-1309.22,-10955.63,591.65,4530.69,-2552.31,1536.42,-898.23,-2953.67,-1914.12,-4867.79
273,676.78,1463.83,1919.87,183.96,105.41,-128.65,-1329.3,-11055.25,611.33,4570.89,-2475.51,1534.0,-895.3,-2981.13,-1836.82,-4817.95
274,679.42,1475.39,1915.85,173.19,111.02,-148.54,-1297.33,-10870.75,610.75,4643.23,-2707.68,1554.58,-921.38,-2707.79,-2074.47,-4782.26
275,682.84,1488.53,1902.98,184.65,97.61,-140.68,-1273.95,-10997.8,608.42,4619.27,-2659.67,1538.94,-909.68,-2828.13,-2030.41,-4858.53
276,697.43,1493.42,1915.35,170.95,100.25,-122.94,-1310.53,-11037.33,577.53,4593.66,-2570.78,1535.23,-899.3,-2922.21,-1934.85,-4857.06
277,667.69,1488.86,1906.31,180.89,106.94,-124.87,-1312.55,-10894.5,593.22,4569.92,-2631.77,1550.24,-920.95,-2818.07,-2002.48,-4820.55
278,675.97,1484.95,1906.61,173.88,107.9,-134.92,-1308.27,-10906.67,605.81,4571.6,-2589.06,1540.16,-900.01,-2823.14,-1948.91,-4772.05
279,683.69,1492.33,1902.63,177.35,92.44,-137.43,-1296.88,-11001.48,612.52,4569.98,-2532.48,1541.73,-901.33,-2904.86,-1892.08,-4796.95
280,680.41,1516.27,1906.83,185.63,98.19,-129.03,-1294.36,-11103.3,595.27,4571.91,-2489.98,1528.64,-891.29,-2972.18,-1852.63,-4824.82
281,661.3,1476.09,1903.57,175.07,97.05,-130.25,-1336.0,-10967.64,597.52,4524.44,-2539.63,1528.26,-894.94,-2998.85,-1906.31,-4905.16
282,699.27,1453.5,1902.86,181.18,109.33,-132.81,-1320.4,-10947.72,593.45,4564.45,-2558.55,1536.74,-896.03,-2896.9,-1917.84,-4814.74
283,698.63,1513.28,1918.01,179.59,106.0,-137.23,-1318.7,-10957.83,587.86,4565.84,-2572.83,1533.21,-894.37,-2844.54,-1933.99,-4778.53
284,713.86,1511.07,1924.06,181.95,107.68,-129.11,-1309.63,-11036.02,606.44,4540.86,-2514.79,1552.05,-918.37,-2888.83,-1881.11,-4769.93
285,717.17,1533.29,1903.36,184.35,98.19,-148.35,-1296.81,-10947.45,599.21,4508.88,-2580.62,1550.89,-920.2,-2848.16,-1949.93,-4798.1
286,657.81,1516.36,1929.47,189.42,106.13,-122.79,-1278.14,-11081.12,627.96,4593.2,-2480.72,1539.1,-898.92,-2861.71,-1840.54,-4702.25
287,652.62,1515.96,1901.36,185.32,118.02,-132.85,-1292.45,-11138.16,600.42,4651.03,-2505.11,1539.63,-905.59,-2938.73,-1871.07,-4809.79
288,678.66,1496.66,1902.33,181.44,98.94,-140.1,-1300.78,-11003.67,593.98,4560.82,-2577.25,1527.91,-890.33,-2931.73,-1939.68,-4871.41
289,699.88,1453.88,1893.17,171.55,110.15,-114.99,-1327.03,-10994.57,573.95,4574.47,-2564.63,1533.94,-893.7,-2959.54,-1924.39,-4883.93
290,639.42,1506.87,1917.86,180.21,116.78,-140.91,-1335.98,-10886.12,605.56,4627.39,-2675.96,1548.51,-912.98,-2768.92,-2040.43,-4809.35
291,680.55,1488.02,1917.23,174.86,91.36,-125.57,-1324.37,-11114.8,592.28,4604.25,-2488.39,1527.07,-890.38,-3016.19,-1851.7,-4867.89
292,693.62,1466.64,1902.25,179.02,100.95,-133.63,-1293.99,-11146.5,611.56,4596.63,-2424.49,1516.31,-879.66,-3023.46,-1787.84,-4811.3
293,678.64,1457.63,1908.23,183.48,97.66,-127.92,-1324.55,-11085.0,613.61,4636.9,-2499.12,1530.31,-892.11,-2961.32,-1860.92,-4822.23
294,649.42,1440.1,1922.76,187.28,92.4,-122.19,-1285.91,-11251.57,619.03,4673.93,-2479.86,1517.61,-889.23,-3074.77,-1851.48,-4926.25
295,660.96,1450.95,1886.11,167.84,102.11,-117.82,-1302.52,-11073.33,587.53,4593.23,-2510.13,1537.56,-900.52,-3044.94,-1873.09,-4918.04
296,644.84,1484.08,1917.35,176.68,105.2,-130.64,-1311.2,-10954.4,606.28,4560.94,-2585.58,1546.81,-913.42,-2900.87,-1952.19,-4853.06
297,705.22,1461.85,1884.15,191.55,96.83,-124.59,-1306.56,-11020.13,592.3,4505.58,-2543.28,1528.24,-897.71,-3013.81,-1912.75,-4926.57
298,649.73,1501.21,1897.97,181.26,109.4,-121.27,-1344.39,-10955.4,609.05,4541.67,-2565.03,1535.32,-902.22,-2930.77,-1931.92,-4862.7
299,680.44,1525.49,1896.12,187.74,103.19,-130.01,-1312.94,-10938.82,611.74,4559.03,-2599.14,1544.25,-911.51,-2818.02,-1966.4,-4784.41
300,669.08,1481.72,1926.76,187.61,99.33,-126.07,-1312.32,-11115.3,613.19,4601.14,-2499.13,1526.44,-903.51,-2974.86,-1876.2,-4851.06
301,655.92,1500.3,1895.22,164.79,100.02,-131.37,-1298.3,-11132.37,606.65,4569.33,-2451.1,1535.06,-909.81,-3069.82,-1825.85,-4895.67

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,731.25,1689.09,2166.41,191.95,118.26,-146.72,-1527.9,-14703.21,613.38,11330.14,-2356.7,1723.31,-969.92,462.66,-1603.31,-1140.66
2,727.95,1720.85,2166.26,187.35,113.25,-144.84,-1528.14,-14743.05,599.8,11288.51,-2314.55,1726.35,-967.14,387.94,-1555.34,-1167.4
3,713.2,1702.1,2163.73,203.86,122.5,-145.81,-1507.67,-14805.73,598.69,11285.54,-2273.02,1722.38,-970.61,330.4,-1521.25,-1190.85
4,730.64,1713.25,2145.34,199.56,100.18,-135.77,-1503.16,-14583.95,611.13,11209.75,-2425.4,1741.85,-987.46,486.97,-1671.01,-1184.03
5,704.5,1704.55,2147.3,187.75,111.97,-124.11,-1525.67,-14656.59,612.11,11305.08,-2358.28,1730.3,-979.92,466.89,-1607.9,-1141.0
6,705.75,1756.25,2135.61,196.52,114.77,-128.83,-1526.44,-14785.06,626.76,11258.29,-2238.82,1714.78,-959.49,353.63,-1483.54,-1129.91
7,769.84,1711.94,2153.76,196.65,101.32,-143.52,-1508.72,-14662.29,603.33,11182.56,-2318.26,1731.41,-984.16,404.86,-1571.01,-1166.14
8,704.67,1740.38,2136.11,190.16,111.4,-139.34,-1525.16,-14777.19,620.86,11182.04,-2197.58,1726.99,-972.1,243.93,-1442.69,-1198.75
9,748.62,1707.01,2160.43,191.59,116.55,-145.89,-1498.09,-14712.59,607.8,11153.22,-2304.29,1729.33,-974.34,328.65,-1549.3,-1220.66
10,727.83,1760.09,2145.89,207.03,101.77,-144.67,-1492.18,-14730.44,610.4,11117.67,-2224.33,1726.06,-973.42,303.38,-1471.68,-1168.3
11,697.44,1704.18,2145.93,197.46,112.14,-157.44,-1487.73,-14596.99,614.74,11112.59,-2324.44,1742.25,-988.41,342.31,-1570.61,-1228.29
12,782.85,1688.36,2167.71,206.01,117.48,-158.49,-1531.94,-14472.16,637.15,11118.08,-2402.52,1736.63,-983.31,555.05,-1649.2,-1094.15
13,704.8,1703.38,2146.58,190.95,118.03,-146.36,-1483.3,-14704.33,621.72,11192.4,-2308.01,1722.53,-973.43,343.88,-1558.91,-1215.03
14,761.75,1716.46,2142.59,191.71,101.88,-135.21,-1460.04,-14742.73,633.16,11237.51,-2293.48,1732.33,-973.4,447.07,-1534.55,-1087.48
15,693.67,1740.75,2161.21,195.93,114.25,-144.45,-1478.66,-14790.0,592.69,11182.04,-2248.04,1735.12,-984.47,267.44,-1497.39,-1229.95
16,729.08,1730.86,2140.82,194.44,108.84,-147.11,-1507.29,-14711.58,614.62,11169.47,-2239.0,1718.18,-971.47,322.15,-1492.29,-1170.13
17,724.96,1732.26,2149.13,186.71,112.08,-143.88,-1498.47,-14744.97,602.95,11116.46,-2206.89,1724.65,-966.33,237.22,-1448.58,-1211.36
18,774.15,1733.23,2153.16,197.93,120.09,-155.35,-1515.24,-14781.03,593.12,11174.61,-2252.29,1721.66,-964.55,294.66,-1495.17,-1200.51
19,732.81,1720.53,2141.9,200.37,93.04,-112.51,-1499.79,-14753.87,599.36,11321.78,-2337.32,1725.5,-970.75,443.62,-1582.57,-1138.95
20,760.07,1741.12,2164.5,192.97,133.11,-151.61,-1553.59,-14808.24,599.63,11198.28,-2189.68,1727.43,-973.63,276.23,-1435.88,-1159.65
21,743.44,1708.73,2159.94,204.24,114.04,-157.61,-1515.25,-14817.42,583.68,11214.83,-2162.6,1725.79,-972.14,238.62,-1408.95,-1170.32
22,763.71,1737.74,2135.66,198.7,111.83,-160.03,-1482.4,-14749.12,599.17,11093.01,-2176.02,1742.7,-990.79,248.28,-1424.11,-1175.84
23,729.15,1718.99,2125.66,209.15,120.8,-161.96,-1512.82,-14660.07,597.01,11204.8,-2331.9,1745.63,-993.33,370.7,-1579.6,-1208.89
24,739.28,1732.67,2152.73,207.73,124.34,-152.6,-1518.83,-14683.64,617.53,11100.62,-2237.02,1727.02,-971.92,319.83,-1481.92,-1162.09
25,743.23,1729.95,2143.39,199.17,114.58,-155.48,-1486.14,-14680.89,593.77,11104.71,-2267.2,1726.53,-968.68,306.29,-1509.35,-1203.06
26,738.17,1728.92,2140.21,195.14,103.16,-151.39,-1501.84,-14676.26,627.01,11245.71,-2308.24,1731.8,-971.54,448.82,-1547.97,-1099.15
27,748.02,1721.31,2133.08,192.1,108.81,-156.78,-1489.13,-14672.48,608.37,11154.24,-2324.23,1740.12,-992.1,347.53,-1576.22,-1228.69
28,722.29,1731.52,2115.55,200.6,121.65,-147.04,-1483.22,-14798.5,627.9,11207.16,-2264.61,1732.58,-990.97,297.91,-1522.99,-1225.08
29,724.26,1702.67,2151.31,203.95,102.28,-146.29,-1474.67,-14648.42,622.96,11120.89,-2312.88,1742.54,-992.31,358.93,-1562.66,-1203.73
30,723.63,1659.11,2170.27,195.1,111.28,-165.42,-1469.34,-14703.7,623.6,11169.61,-2280.89,1744.15,-998.16,314.13,-1534.9,-1220.77
31,708.15,1807.66,2143.66,193.15,113.68,-141.01,-1501.58,-14611.26,619.76,11072.09,-2303.07,1726.58,-972.51,404.3,-1548.99,-1144.69
32,693.53,1707.56,2131.01,184.58,111.59,-145.83,-1527.98,-14621.62,613.16,11218.9,-2362.09,1733.82,-982.85,364.92,-1611.12,-1246.2
33,745.99,1790.26,2149.89,193.45,102.67,-163.31,-1436.53,-14938.97,620.93,11152.19,-2112.53,1740.5,-988.04,216.57,-1360.07,-1143.5
34,737.71,1701.52,2175.63,193.63,122.32,-138.86,-1479.57,-14576.43,598.49,11081.86,-2362.34,1750.96,-995.82,416.3,-1607.2,-1190.9
35,741.36,1726.33,2153.51,195.52,117.22,-155.49,-1502.41,-14566.72,593.02,11120.92,-2343.12,1748.54,-979.08,423.27,-1573.67,-1150.4
36,731.54,1737.31,2200.79,197.19,104.54,-156.85,-1470.51,-14494.52,626.44,11028.82,-2410.95,1737.76,-1002.11,504.75,-1675.3,-1170.55
37,694.48,1724.81,2125.7,196.3,112.18,-134.83,-1515.34,-14662.66,619.63,11114.94,-2288.89,1745.2,-1012.59,275.22,-1556.28,-1281.06
38,731.12,1682.83,2154.02,192.97,115.75,-136.19,-1481.52,-14751.5,606.48,11188.44,-2244.47,1741.29,-995.31,302.41,-1498.49,-1196.09
39,734.9,1742.14,2156.37,191.77,114.51,-152.9,-1446.86,-14654.94,601.22,11162.41,-2374.03,1744.44,-1004.89,448.63,-1634.48,-1185.85
40,713.48,1731.92,2131.22,192.36,110.07,-148.55,-1461.88,-14604.34,613.42,11118.6,-2356.43,1747.95,-1005.2,396.3,-1613.69,-1217.39
41,733.59,1681.34,2148.23,201.89,117.41,-158.7,-1458.79,-14564.74,622.33,11093.09,-2363.48,1752.48,-1014.11,415.65,-1625.11,-1209.46
42,717.55,1734.86,2146.16,194.11,116.67,-148.59,-1451.38,-14580.52,630.83,11153.52,-2365.91,1762.38,-1020.64,513.21,-1624.16,-1110.95
43,747.82,1711.32,2120.47,198.63,114.83,-138.61,-1476.98,-14622.65,615.89,11090.37,-2292.14,1764.41,-1029.51,361.1,-1557.24,-1196.14
